,Screen Name,User Name,Tweet Created At,User Location,Tweet Coordinates,Retweet Count,Retweeted,Phone Type,Favorite Count,Favorited,Replied,Tweet
633,LaurieFarmgirl,Laur’s place,2019-11-03 14:21:59,Western Canada,None,346,False,Twitter for iPhone,0,False,None,one of canada s largest oil companies moved south of the border and trudeau hasn t said a word nor did he call kenney to show support if gm pulled out of ontario or snc pulled out of quebec his mouth wouldn t stop flapping canada is dying a slow death 
634,iamcandice__,candice,2019-11-03 14:21:57,,None,451,False,Twitter for iPhone,0,False,None,from which country are you usa india nigeria ghana uganda zimbabwe tanzania brazil kenya pakistan canada australia somalia south africa philippines uae england italt thailand france argentina follow whoever likes your reply 
635,Glenners_T,Swole Pooh,2019-11-03 14:21:57,Canada,None,0,False,Twitter for Android,0,False,None,i am a progressive ufc fan from canada before you go painting all ufc fans with the same brush 
636,Canada_stan15,Midoriya stan ;3,2019-11-03 14:21:56,You don't need to know,None,57,False,Twitter for Android,0,False,None,my hero academia cover for weekly shonen jump issue 35 2018 
637,Splattoontoast,Splatoonloser,2019-11-03 14:21:56,,None,109,False,Twitter for iPhone,0,False,None,i love canada shoutout to and on the first canadian and black female character this is amazing 
638,CoachTcom,CoachT.com,2019-11-03 14:21:56,"Lawrenceburg,TN",None,0,False,Facebook,0,False,None,this week had 62 058 visitors with 1 371 457 page views from all 50 states and 78 countries top japan canada uk thanks 
639,sameold2cents1,@sameold2cents,2019-11-03 14:21:56,,None,1,False,Twitter for Android,0,False,None, agreed dominion is unbalanced with inordinate number of mps concentrated in large population centres group think ensures a continuance of left leaning ruling of canada federal governance should not be based on population but rather should be equal regional empowerment 
641,emgfind,emgfind,2019-11-03 14:21:54,"Alberta, Canada",None,100,False,Twitter for Android,0,False,None,ha ha ha ha ha ha ha to all of the asshats who vote conservative in alberta you deserve everything you are about to loose don t blame canada blame yourselves 
642,RabebZarzis,zz 🇹🇳,2019-11-03 14:21:54,"Ile-de-France, France",None,1,False,Twitter for Android,1,False,1190996697670995974, et moi mon zient du canada
643,DeanLeask,Deanoleask,2019-11-03 14:21:53,"High River, Alberta",None,0,False,Twitter for iPad,0,False,1190815544364027904, agreed when we go canada will still be an ally and trading partner no need to disrespect them the way they have disrespected us 
644,cemrek,MuratÇEMREKجمركMypat,2019-11-03 14:21:52,"Konya, Türkiye",None,184,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
645,Mahnoor_KhanPTI,Mahnoor khan 🇵🇰,2019-11-03 14:21:51,"Quetta, Pakistan",None,104,False,Twitter for iPhone,0,False,None,where are u from uae usa india nigeria ghana uganda zimbabwe tanzania brazil kenya pakistan canada australia somalia south africa philippines england italy thailand france argentina reply with ur flag follow whoever likes your reply
646,zrlb08,Marie Aitken,2019-11-03 14:21:50,Canada,None,1,False,Twitter for iPad,0,False,None,much like with the ill fated freedom conservative party and the peoples party of canada the folks behind wexit are bumbling incompetents who are only pushing it because they see an opportunity for their own personal gain support it at your own peril 
647,ladyinlksd,Denise Michelle,2019-11-03 14:21:50,USA,None,1579,False,Twitter for Android,0,False,None,ufc more boos for trump at mixed martial arts fight 
648,spikeshouses,Spike,2019-11-03 14:21:49,BC,None,0,False,Twitter for iPad,0,False,1189753995876872192, whatever investigate justin trudeau for his crimes against canada first defundcbc
649,ZHAINOX,Manuel,2019-11-03 14:21:48,Rena Badajoz,None,10,False,Twitter for Android,0,False,None,blogs urge la normalizacin de los referendums como mtodo habitual de tomar decisiones importantes en funcin de los intereses ciudadanos son habituales en suiza estados unidos canad o venezuela 
650,Ciocia,Laura,2019-11-03 14:21:48,"Treaty 6 land, London, Ontario",None,10,False,Twitter for iPad,0,False,None,this remembranceday help show support for veterans and wartime contributions of animals by wearing an animals in war pin 1 from every pin sold supports get your animals in war pin today by visiting thank you canada 
651,scuds57,Dem/Dem2020,2019-11-03 14:21:48,"Missouri, USA",None,1579,False,Twitter for Android,0,False,None,ufc more boos for trump at mixed martial arts fight 
652,BBCSPORTNI,BBC SPORT NI,2019-11-03 14:21:48,Belfast,None,0,False,Twitter Web App,0,False,None, ireland draw with canada in their olympic qualifier first leg in dublin highlights watch the second leg live from 7pm on bbc website and join to see if ireland can secure a tokyo2020 spot 
653,Canada_aengjaa,@Canada แซ่อึ้ง,2019-11-03 14:21:48,lumark ft.anime ,None,18707,False,Twitter for iPhone,0,False,None, channel pre owned quilted jumbo xl bp 
654,CookeeMorales,Cookee Morales,2019-11-03 14:21:47,,None,66,False,Twitter for Android,0,False,None, sorteo gracias a los chicos de fitetv vamos a sortear un cdigo para ver gratis aewfullgear disponible solo fuera de usa uk y canad disponible en espaol requisitos rt amp like seguir a y ganador 09 11 19 00 cest 
655,Chipnaputt27,Greg Thompson,2019-11-03 14:21:47,"Medicine Hat, Alberta",None,8,False,Twitter for iPhone,0,False,None, crude imports averaged approximately 675 mbps in 2018 of which almost all was imported into quebec on and the maritimes quebec s shift has been towards north american supply but still less than half is sourced from canada 
656,corliari,𝑈𝑛 𝑝𝑒𝑡𝑖𝑡 𝑟𝑎𝑦𝑜𝑛 𝑑𝑒 𝑠𝑜𝑙𝑒𝑖𝑙,2019-11-03 14:21:47,"Ile-de-France, France",None,0,False,Twitter for iPhone,0,False,None,ma mre ce midi elle ma dit je sais pas pourquoi mais je sens quaprs ton stage tu vas aller tinstaller au canada 
657,SJack19942274,"Stephanie PPC, Ajax Canada",2019-11-03 14:21:45,Canada,None,46,False,Twitter Web App,0,False,None,the purpose of trudeau s deficits are to hamstring canada for decades with enormous interest and the requirement for ever higher taxes long term this kills the middle class and is very much a purposeful act if you recognize he is the enemy everything he does makes sense 
658,wizamkhoury,Wizam Khoury,2019-11-03 14:21:45,"Firenze, Toscana",None,0,False,Facebook,0,False,None,even the trees look different good morning everybody in vancouver bc canada 
659,Marvelanne973,Marvelanne97 #OldStockCanadian #Scheer,2019-11-03 14:21:45,"Ontario, Canada",None,3,False,Twitter for Android,0,False,None,hopefully the liberals who re elected trudeauworstpm will soon come to realize he is dangerous to the success of our nation canada and canadians deserve better than justin trudeau liberalcorruption 
660,Peruzi_VIBE,PERUZZI,2019-11-03 14:21:45,Nigeria ,None,104,False,Twitter for Android,0,False,None,where are u from uae usa india nigeria ghana uganda zimbabwe tanzania brazil kenya pakistan canada australia somalia south africa philippines england italy thailand france argentina reply with ur flag follow whoever likes your reply
661,veg_ragabash,Ian Stewart,2019-11-03 14:21:44,"Vegreville, Alberta",None,0,False,Twitter for iPad,0,False,1190935880564916225, it still boggles my mind that some people in western canada after the election looked at brexit and thought looks great lets start wexit theyre suspiciously well funded too already able to afford billboards and social media ads rents halls for rallies 
662,ladynitsirk,Krys Alyce,2019-11-03 14:21:44,,None,0,False,Twitter Web App,0,False,1190856149014372352, one thing canada is good for
663,CristinaStasia,Dr. Cristina Stasia,2019-11-03 14:21:43,"Edmonton, Alberta",None,2,False,Twitter for iPhone,0,False,None,proud to represent at the global youth leadership network conference in macau the past few days capturing the canada team at todays leadership workshop led by pllc director of instruction and teaching fellows pllcinmacau 
664,stockchaser99,Mr. Stockchaser99AB1 #WExit,2019-11-03 14:21:42,alberta canada,None,22,False,Twitter for Android,0,False,None,trudeau s hypocrisy we re in a world right now where we ve seen the impact of the kinds of polarization the kinds of politics of misinformation of fear and division watch what you tweet new election law chills speech say critics cdnpoli
665,HerbShields,Herb,2019-11-03 14:21:42,"Hamilton, Ontario",None,127,False,Twitter for iPhone,0,False,None,video a quick video of three air canada heavies flying overtop the petro canada gas station on airport rd as they approach runway 23 in toronto avgeek 
666,SharonBillen,Sharon Billen 🇨🇦,2019-11-03 14:21:42,#IamthatGIRL #NeverStopSmiling,None,0,False,Twitter Web Client,1,False,None,a great national energy champion is leaving canada thanks to via 
667,Monilopez827,Monilopez,2019-11-03 14:21:42,"New York, NY USA",None,1579,False,Twitter for iPhone,0,False,None,ufc more boos for trump at mixed martial arts fight 
668,IWrtTheDamnBill,̴͖̘̰͍ͣ̑̏̒̓̀ͬ̔ͪͭ̒̑̽̌̽͘.͊̈́̾͋ͦ̂͏̺̫̩͚̫́͠ͅ,2019-11-03 14:21:42,,None,0,False,Twitter for iPhone,0,False,1190997199238377472, great so we know it works in canada and uk 
669,bsaunders73,Braedon Saunders,2019-11-03 14:21:40,,None,0,False,Twitter for iPhone,0,False,1190849206933700608, it often isnt better with more than two parties canada just had an election where 70 of the people voted against trudeau and hes prime minister 
670,DMSTAFFIN,Diane Thompson,2019-11-03 14:21:40,"Regina, SK",None,251,False,Twitter for Android,0,False,None,so the predominantly foreign funded green movement has won in canada alberta is shut in amp energy companies are bailing out is there any less oil being consumed though nope other countries will simply increase production fossil fuel demand is projected to rise for decades
672,Crem_Deniro,Crem Deniro_SWC,2019-11-03 14:21:39,SCARLETTWOODZ BLOCK,None,0,False,Twitter for Android,0,False,1190993690556321792, why is the pre game blacked out in canada i m heated right now
673,lizbruton,Dr Elizabeth Bruton 🏳️‍🌈,2019-11-03 14:21:38,,None,35,False,Twitter for Android,0,False,None,interested in intelligence history a new finding aid for records of canadas communications security establishment has been released at library and archives canada the finding aid is now available online here thread 
674,jadevenny,Jason Devenny,2019-11-03 14:21:37,"Kitchener, Ontario",None,2,False,Twitter for iPhone,0,False,None,here are just some of the amazing community champions from who lead the charge in assembling one of the largest teams in up4community history thanks for showing your locallove 
675,Ms001xx,MissingFox,2019-11-03 14:21:36,The Dark Corners of Twitter,None,0,False,Twitter for iPhone,0,False,None,yeah canada is losing energy jobs and companies because of you pathetic policies but same sex marriage amp a parade of sexual debauchery are top priority lgbtq amp trans already have more rights that the rest of the population pay attention encana worstliberalpartyever 
676,ljbltzr,yena,2019-11-03 14:21:36,🐖,None,0,False,Twitter for Android,0,False,None,dalhin niyo na ako sa canada pls pls 
677,montrealmarc,Marc Griffin,2019-11-03 14:21:34,,None,0,False,Twitter for iPhone,0,False,None,if bc gets rid of daylight savings time maybe the rest of canada will follow 
679,dstairs1,Mr.D. Stairs !,2019-11-03 14:21:30,,None,2,False,Twitter Web App,0,False,None, the entirety of your handgun approach is to allow provinces to allow cities to ban handguns as for the rifle ban show me an ar 15 used in crime in canada there are more than 75 000 of them but they dont show up at crime scenes get a real plan adam and stop scaring people 
