source,author,title,description,url,urlToImage,publishedAt,content
"{'id': 'wired', 'name': 'Wired'}",Matt Simon,Scientists Are Literally Spinning Up Lab-Grown Meat,"Researchers take inspiration from cotton candy to make a gelatin scaffolding, which could help realize the dream of more sustainable steaks and chicken breasts.",https://www.wired.com/story/gelatin-fibers-lab-grown-meat/,"https://media.wired.com/photos/5dae2c0860047600090d3a53/master/w_2560,c_limit/Sci-Meathand-940776484.jpg",2019-10-22T12:00:00Z,"The solvent, a mixture of ethanol and water, keeps the fibers from falling apart as they fling out of the supercharged cotton candy machine. The fibers themselves are made of pig-derived gelatin, which is a product of broken-down collagen. In a regular steak,… [+2096 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",https://www.facebook.com/bbcnews,Actress Felicity Huffman begins 14-day jail term for cheating scam,The star reports to prison in California to begin a 14-day sentence following her fraud conviction.,https://www.bbc.co.uk/news/world-us-canada-50061120,https://ichef.bbci.co.uk/news/1024/branded_news/4DA2/production/_109247891_gettyimages-1168692094.jpg,2019-10-15T18:15:11Z,"Image copyrightGetty ImagesImage caption
 Huffman leaves her sentencing hearing in September (FILE)
US actress Felicity Huffman has reported to prison to begin a 14-day sentence for her role in a nationwide university cheating scandal.
The Desperate Housew… [+2384 chars]"
"{'id': None, 'name': 'Gizmodo.com'}",George Dvorsky,California Power Outage Wreaks Havoc at Research Labs,"Science laboratories in northern California are scrambling to protect precious supplies, samples, and lab animals threatened by an extensive power outage. Read more...",https://gizmodo.com/california-power-outage-wreaks-havoc-at-research-labs-1838969790,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/o2zgkveu2r05jm35cviy.jpg",2019-10-11T15:10:00Z,"Science laboratories in northern California are scrambling to protect precious supplies, samples, and lab animals threatened by an extensive power outage.
The northern California power outage started on Wednesday when the states biggest power provider, Pacif… [+3746 chars]"
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Darrell Etherington,Virgin Orbit plans to launch first commercial small satellites to Mars,"Richard Bransons-backed small satellite launch operation Virgin Orbit wants to be the first to dedicate a mission to bringing commercial cube sats to the red planet, the company announced today. Working with Polish satellite company SatRevolution, Virgin Orbi…",http://techcrunch.com/2019/10/09/virgin-orbit-plans-to-launch-first-commercial-small-satellites-to-mars/,https://techcrunch.com/wp-content/uploads/2019/10/Virgin-Orbit-87.jpg?w=717,2019-10-09T19:20:42Z,"Richard Bransons-backed small satellite launch operation Virgin Orbit wants to be the first to dedicate a mission to bringing commercial cube sats to the red planet, the company announced today. Working with Polish satellite company SatRevolution, Virgin Orbi… [+1776 chars]"
"{'id': None, 'name': 'Yahoo.com'}",Kelly McLaughlin,"A group of women who call themselves the ‘fantastic grandmothers’ discovered a group of rare, venomous snakes while snorkeling together",The seven women helped discover the snakes while working with scientists from the University of New Caledonia and Macquarie University in Australia.,https://news.yahoo.com/group-women-call-themselves-fantastic-161012440.html,https://s.yimg.com/ny/api/res/1.2/sG1g3GXYbOF6O3MX60bA2A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD02NDA-/https://s.yimg.com/uu/api/res/1.2/mO08Da1U9vE2BdbKTO9d1g--~B/aD03MjA7dz0xNDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-US/insider_articles_922/f01e99055b210a7204b13866b69c5fbe,2019-10-25T16:10:12Z,"Geneviève Briançon, Aline Guémas, Monique Zannier, Monique Mazière, Sylvie Hébert, Cathy Le Bouteiller and Marilyn Sarocchi.
Claire Goiran/UNC
<ul><li>Seven women, who are all in their 60s and 70s and known as the ""Fantastic Grandmothers,"" helped scientists… [+3582 chars]"
"{'id': 'time', 'name': 'Time'}",Associated Press,University of Texas Closes Pi Kappa Phi Fraternity Over Hazing Claims,The University of Texas chapter of Pi Kappa Phi fraternity has been shut down following a university investigation into hazing allegations.,https://time.com/5716483/university-texas-pi-kappa-phi-shut-down/,https://timedotcom.files.wordpress.com/2019/11/university-of-texas.jpg?quality=85&w=1024&h=628&crop=1,2019-11-01T18:02:27Z,"(AUSTIN, Texas) — The University of Texas chapter of the Pi Kappa Phi fraternity has been shut down following a university investigation into hazing allegations.
The investigation found that during the 2018-19 school year fraternity pledges were shot with ai… [+634 chars]"
"{'id': None, 'name': 'Insider.com'}","tlakritz@insider.com (Talia Lakritz), Talia Lakritz",The most bizarre things you can find at 10 colleges and universities,"Lane Turner/The Boston Globe via Getty Images Some college campuses feature unusual sculptures and wacky traditions. Brown University's campus features a 23-foot sculpture of a blue teddy bear combined with a lamp shade. At MIT, students mark the last day to …",https://www.insider.com/weird-college-traditions-campus-art-2019-10,https://image.businessinsider.com/5da9db1fe94e8647ea613a0f?width=1200&format=jpeg,2019-10-18T15:26:32Z,
"{'id': None, 'name': 'Folio.ca'}",Folio,Exercise may reduce risk of cancer recurrence and improve survival rates - Folio - University of Alberta,"Exercise may reduce risk of cancer recurrence and improve survival rates Folio - University of Alberta Appropriate exercise can benefit those recovering from cancer treatments TheChronicleHerald.ca Exercise Is Cancer Medicine, Says Global Coalition Medscape E…",https://www.folio.ca/exercise-may-reduce-risk-of-cancer-recurrence-and-improve-survival-rates/,https://content.presspage.com/uploads/1979/1920_191016-cancer-exercise-guidelines-banner-892200.jpg?10000,2019-10-16T15:52:04Z,"Exercise might lower the risk of cancer recurrence and improve survival rates, according to the latest guidelines released today about exercise and cancer.
“There's some provocative data coming out that says patients who exercise during and after treatment m… [+3621 chars]"
"{'id': None, 'name': 'Journalpioneer.com'}",Andrew Robinson,Memorial University study looks to help former cancer patients improve their sleep - The Journal Pioneer,"A new study focusing on sleeplessness and memory in the post-treatment phase for cancer survivors and those in remission is the biggest of its kind globally and happening at Memorial University in St. John's.

""Sleep is a big problem, but",https://www.journalpioneer.com/news/canada/memorial-university-study-looks-to-help-former-cancer-patients-improve-their-sleep-365147/,https://www.journalpioneer.com/media/photologue/photos/cache/STJ-A01-18102019-SleepStudy-ar_medium.png,2019-10-18T02:03:30Z,"ST. JOHN'S, N.L. — A new study focusing on sleeplessness and memory in the post-treatment phase for cancer survivors and those in remission is the biggest of its kind globally and happening at Memorial University in St. John's.
""Sleep is a big problem, but t… [+5973 chars]"
"{'id': None, 'name': 'Lifehacker.com'}",Nick Douglas,"I'm Lee Pelton, President of Emerson College, and This Is How I Work","Emerson College, founded in 1880 as the Boston Conservatory of Elocution, Oratory, and Dramatic Art, is one of the country’s most prestigious liberal arts colleges. We talked to its twelfth president, Lee Pelton, about his academic background, his personal wo…",https://lifehacker.com/im-lee-pelton-president-of-emerson-college-and-this-i-1838741975,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/suo5yikcmqtzimktskn2.jpg",2019-10-30T13:30:00Z,"Emerson College, founded in 1880 as the Boston Conservatory of Elocution, Oratory, and Dramatic Art, is one of the countrys most prestigious liberal arts colleges. We talked to its twelfth president, Lee Pelton, about his academic background, his personal wor… [+6502 chars]"
"{'id': 'wired', 'name': 'Wired'}",Alex Davies,Why Lightning Strikes Twice as Much Over Shipping Lanes,"It might sound crazy, but it’s true: The heavens cast their wrath and fury on the ships more than on the fishes.",https://www.wired.com/story/why-lightning-strikes-twice-as-much-over-shipping-lanes/,"https://media.wired.com/photos/5d9cfda5a351410008cb5ab2/master/w_2560,c_limit/Transpo_cargolightning_RTXA0WO.jpg",2019-10-09T11:00:00Z,"For all the progress humanity has made since Odysseus had a spot of trouble on a long voyage home, life on the high seas remains a largely joyless affair. Twenty-first-century sailors spend weeks away from home. The hours are long, the pay mediocre, the risk … [+2371 chars]"
"{'id': None, 'name': 'Gizmodo.com'}",Ryan F. Mandelbaum,How to Make a Black Hole in a Science Lab,"Nearly 50 years ago—before Interstellar, A Brief History of Time, and certainly the Event Horizon Telescope—postdoctoral researcher William Unruh was attempting to explain black holes to a crowd at an Oxford University colloquium. There were no reference poin…",https://gizmodo.com/how-to-make-a-black-hole-in-a-science-lab-1838674389,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/sv4uhrzvm2uabbwraqzr.jpg",2019-10-29T14:30:00Z,"Nearly 50 years agobefore Interstellar, A Brief History of Time, and certainly the Event Horizon Telescopepostdoctoral researcher William Unruh was attempting to explain black holes to a crowd at an Oxford University colloquium. There were no reference points… [+12503 chars]"
"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Rachel L. Swarns,Georgetown Will Start Fund to Benefit Descendants of Slave Sale,The announcement came six months after students voted in a nonbinding referendum to create a reparations fund.,https://www.nytimes.com/2019/10/30/us/georgetown-slavery-reparations.html,https://static01.nyt.com/images/2019/10/29/us/29GEORGETOWN/29GEORGETOWN-facebookJumbo.jpg,2019-10-30T09:00:16Z,"Georgetown officials described the decision as one step in an ongoing dialogue with the descendants, who are seeking $1 billion for a foundation that would finance educational, health, housing and other needs. Dr. DeGioia said the university would continue to… [+1456 chars]"
"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Alan Blinder,Can Colleges Police Sports Betting? Some Are Trying,"Purdue, St. Joseph’s and Villanova have banned students from betting on their schools’ teams, but other universities are seeking more of a middle ground. No one is sure whose approach is right.",https://www.nytimes.com/2019/10/21/sports/sports-betting-purdue-villanova.html,https://static01.nyt.com/images/2019/10/21/sports/21colleges-betting1/21colleges-betting1-facebookJumbo.jpg,2019-10-21T09:00:25Z,"Everyone has a different policy because everyone has a different state law, the athletic director, Jill Bodensteiner, said.
Some universities said that they had made no substantive changes since the Supreme Courts decision and instead remained focused on tea… [+1264 chars]"
"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Nicholas Bogel-Burroughs,Elijah Cummings’s Funeral Will Bring Attention to Baltimore,Presidents Barack Obama and Bill Clinton are expected to speak Friday at the service for the longtime Maryland congressman.,https://www.nytimes.com/2019/10/25/us/elijah-cummings-funeral.html,https://static01.nyt.com/images/2019/10/25/us/25cummings-promo/merlin_163245396_85f2286f-1b58-49bb-8006-4d274c67d924-facebookJumbo.jpg,2019-10-25T12:00:06Z,"The big names, the television cameras and the expected crowd belie the devoted congressman who lived in the heart of West Baltimore and would give a knowing nod to those who recognized him on the street.
Mr. Cummings saw his profile rise in recent years as h… [+1094 chars]"
"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Vanessa Friedman,The Color of Protest,Banning the import of black clothing to Hong Kong misses the point when it comes to clothing and opposition.,https://www.nytimes.com/2019/10/29/style/29china-ban-black-clothing-hong-kong-protests.html,https://static01.nyt.com/images/2019/10/31/fashion/29Unbuttoned-china-black/29Unbuttoned-china-black-facebookJumbo-v2.jpg,2019-10-29T22:57:15Z,"Yes, black clothing remains a hugely significant form of oppositional dress, as Dr. Erin Vearncombe, an assistant professor at the University of Toronto whose research focuses on dress and the body, wrote in an email. It signals everything from independent th… [+1213 chars]"
